# Avida instruction execution data
# Fri Jan 27 12:14:11 2017
#  1: Update
#  2: nop-A
#  3: nop-B
#  4: nop-C
#  5: if-n-equ
#  6: if-less
#  7: if-label
#  8: mov-head
#  9: jmp-head
# 10: get-head
# 11: set-flow
# 12: shift-r
# 13: shift-l
# 14: inc
# 15: dec
# 16: push
# 17: pop
# 18: swap-stk
# 19: swap
# 20: add
# 21: sub
# 22: nand
# 23: h-copy
# 24: h-alloc
# 25: h-divide
# 26: sense-resource0
# 27: sense-resource1
# 28: time
# 29: IO
# 30: h-search

3390 13299 3829 63249 6738 8413 266229 264608 1765 9931 7436 6281 6720 8389 7730 8838 6207 9338 7390 7950 6183 6941 370887 3597 3597 6513 12042 10728 9007 14804 
3400 12461 4165 61831 6616 8151 263225 261391 2153 9863 7460 6457 6402 8308 7774 8367 6049 9169 7487 7819 5738 6563 369271 3598 3598 6453 11931 10669 8679 14904 
3410 13458 3997 62224 6804 8182 261153 259631 1850 9989 7479 6279 6537 8419 7739 9048 6236 9265 7581 8127 5839 6595 369031 3596 3596 6262 11963 10736 8728 15018 
3420 13055 3670 60457 6539 7750 261324 259380 2074 9934 7532 5842 6430 8548 7370 8584 6061 8868 7091 7665 5803 6492 369364 3593 3593 6622 12053 9933 8082 15080 
3430 13771 3693 59670 6568 7779 263670 261933 1864 9937 7593 6140 6237 8553 7567 8218 6132 8834 7096 7509 5663 6626 375769 3600 3600 6522 12051 9940 8015 15167 
3440 13415 3742 59253 6585 7761 257799 256245 2129 10044 7570 5978 6374 8038 7745 8355 5828 8813 7191 7566 5504 6122 370317 3599 3599 6521 12160 10228 8101 15211 
3450 12444 3789 57927 6592 7634 255525 253953 2009 10147 7671 5807 6191 8130 7335 8071 5941 8764 7210 7110 5418 5901 370747 3596 3596 6399 12047 9858 7891 15333 
3460 14269 3779 58397 6628 7844 255238 253487 1831 10150 7636 5904 6307 8189 6950 8028 5677 9064 7272 7309 5400 5964 371169 3597 3597 6661 11924 9906 8114 15431 
3470 13251 4116 57407 6468 7831 251973 250087 1841 10181 7613 5933 6231 7882 6998 8029 5907 8872 7219 7206 5476 6035 368851 3597 3597 6445 12154 10019 8045 15446 
3480 12306 4038 56860 6506 7877 250953 249056 1977 10249 7577 5840 6319 7856 7085 8201 5543 9030 7283 7307 5487 5924 370471 3599 3599 6615 12377 10034 8182 15494 
3490 13015 3920 56239 6513 7922 253365 251771 2038 10522 7590 5647 6464 7745 7242 8179 5446 9019 7643 7553 5465 5871 377667 3600 3600 6895 12225 10201 8902 15575 
3500 11403 3927 55529 6394 7974 248260 246698 2056 10522 7561 5390 6188 7512 7344 8489 5635 9130 7503 7574 5363 6101 371518 3595 3595 6705 12159 10204 8529 15530 
3510 11345 3950 55339 6299 8038 248111 246417 1578 10545 7520 5559 6275 7416 7508 8636 5613 9453 7648 7745 5324 6090 370041 3600 3600 7090 12614 9871 9176 15585 
3520 11378 3896 54887 6229 8075 248508 246794 1717 10649 7569 5330 6473 7467 7798 8894 5748 9830 7643 8172 5533 6292 371766 3593 3593 6597 12457 9833 9323 15657 
3530 11378 4174 54897 6133 8016 245826 244103 1899 10626 7541 5453 6434 7574 7705 8896 5814 9751 7630 8468 5394 6448 369833 3598 3598 6582 12585 10000 9474 15731 
3540 11498 4059 54942 6390 7797 243509 241881 1835 10612 7473 5298 6475 7581 7608 8949 5839 9849 7735 8142 5512 5987 369080 3594 3594 6408 12738 10151 9422 15783 
3550 11304 4139 54091 6389 7898 243953 242057 1863 10539 7423 4960 6533 7776 7684 9256 5716 9613 7663 8209 5651 5901 370486 3596 3596 6147 12865 10619 9249 15853 
3560 10882 4302 53799 6442 7925 243445 241249 1923 10577 7502 4884 6787 8004 7659 8806 5731 9383 7719 8549 5419 5909 373618 3598 3598 6356 12940 10218 9076 15966 
3570 11699 4226 53740 6416 8015 243706 241600 1722 10577 7565 5060 6929 7908 7735 8812 5798 9376 7886 8916 5553 5916 376648 3598 3598 6302 13104 10299 9388 16010 
3580 11775 4224 53098 6431 7955 239646 237734 1736 10605 7413 4638 6843 7925 7525 8860 5839 9631 8020 8919 5399 5938 372255 3598 3598 6236 13001 10044 9364 15868 
3590 10434 4287 52664 6366 8047 239334 237740 1658 10459 7278 4856 7040 8060 7516 8647 5770 9641 8190 8614 5323 5933 373701 3599 3599 6206 13061 10149 9226 15905 
3600 10030 4278 52161 6257 7961 239088 237187 1632 10775 7349 4670 7199 8055 7472 8796 5746 9680 8179 8442 5284 6090 375047 3597 3597 6291 13324 10401 9269 15882 
3610 10867 4218 51694 6207 7957 238940 236913 1706 10646 7388 4417 7442 8234 7596 8944 5767 10133 8176 8501 5628 6037 375345 3596 3596 6002 13042 10279 9398 15921 
3620 11170 4164 51848 6275 7985 238821 236700 1616 10680 7367 4513 7685 8401 7679 9007 6020 10078 8192 9303 5367 6237 375593 3597 3597 6184 13028 10377 9594 16099 
3630 10532 4292 51269 6256 8130 237858 235463 1681 10941 7328 4483 7450 8478 7682 8723 5943 9763 8107 9086 5521 6370 372861 3598 3598 6332 12752 10371 9516 16046 
3640 10602 4308 51069 6358 8067 236142 233890 1572 10885 7388 4437 7766 8618 7856 8704 6078 9873 8161 8923 5445 6267 371123 3598 3598 6241 13068 10321 9614 16191 
3650 10317 4179 50702 6406 8029 234899 232558 1641 11152 7430 4616 7535 8667 7648 8788 6071 10133 8440 9502 5459 6171 368474 3598 3598 6498 13052 10379 9481 16099 
3660 10684 4176 50559 6482 8022 232803 230414 1635 11169 7440 4426 7265 8348 7777 8598 6056 9922 8141 8956 5551 6112 366276 3598 3598 6248 12923 10272 9621 16055 
3670 10265 4125 49962 6445 7931 234543 232184 1836 11074 7304 4200 6942 8418 7913 8233 6073 10175 8313 8951 5402 6178 369373 3599 3599 5980 13300 10089 9645 16044 
3680 9869 4409 49566 6390 7843 236089 233339 1929 11313 7324 4275 7394 8626 7871 8298 6388 10046 8255 9379 5393 6454 371488 3598 3598 5940 13357 10140 9617 16172 
3690 9795 4505 49286 6328 7924 236237 233458 2407 11456 7378 4373 7176 8401 7950 8293 6197 10113 8176 9094 5562 6328 372912 3599 3599 5563 13609 10192 9462 16138 
3700 10871 4756 49630 6276 8058 232494 229884 2406 11723 7348 4275 7156 8271 7964 8110 6448 10148 8197 9504 5772 6316 369567 3597 3597 5879 13495 10263 9595 16248 
3710 10315 4919 50282 6514 8168 230707 228330 1958 11897 7392 4522 7332 8418 8026 8025 6694 10187 8661 9352 6206 6128 368131 3597 3597 5633 13845 10312 9692 16248 
3720 9910 5039 50326 6312 8390 229192 226856 1814 12140 7374 4288 6981 8619 8179 8080 6997 10325 8543 9319 5973 6326 365542 3598 3598 5592 13814 10846 10313 16214 
3730 10522 4436 49244 6172 8027 231678 229617 1787 11583 7336 4184 6792 8708 7926 8254 6865 10370 8387 9146 5990 6221 372485 3598 3598 5512 13636 10665 9972 16340 
3740 10500 4498 48863 6146 8056 228205 225966 1797 11764 7270 4025 6778 8425 8117 8429 6757 10380 8468 9103 6255 6140 367419 3599 3599 5732 13356 10805 10141 16386 
3750 10314 4498 48327 6324 8070 227087 224820 1950 11301 7306 3955 6669 8583 8175 8326 6440 10282 8486 8697 6029 6085 368052 3600 3600 5516 13435 11016 9658 16454 
3760 9383 4439 48572 6264 8235 228095 226053 2081 11597 7421 3978 6965 8648 8574 8273 6612 10487 8812 8836 6305 6050 371336 3600 3600 5888 13694 11401 9526 16613 
3770 9639 4450 48466 6324 8218 228380 226472 2119 11433 7513 3960 7015 8586 8716 8266 6472 10572 8821 8389 6393 6496 371750 3600 3600 5935 13882 11762 9550 16744 
3780 8817 4368 48050 6299 8385 226130 224046 1699 11368 7570 3904 6945 8739 9013 8050 6559 10444 8622 8503 6840 6040 370229 3598 3598 5864 13950 11876 9668 16687 
3790 8706 4286 47533 6392 8308 227863 225779 1688 11552 7608 3988 6803 8881 9158 7973 6826 10618 9445 8739 6729 6480 373475 3598 3598 5896 14297 11300 9872 16695 
3800 8656 4549 47565 6375 8720 227270 224775 1744 11530 7609 3849 6844 8879 9462 8107 7020 10890 9141 8628 6653 6946 372717 3593 3593 6162 14094 11640 10661 16692 
3810 8806 4491 47019 6345 8856 226635 224131 1679 11523 7572 4038 6696 8988 9341 8009 7122 10761 9135 8871 6433 7386 372491 3598 3598 5766 14263 11240 10679 16810 
3820 9482 4441 46693 6200 8613 226666 224023 1627 11543 7579 4276 6759 8908 9396 8012 7273 10746 9234 8923 5677 7360 374023 3596 3596 6069 14087 11501 10395 16681 
3830 8982 4593 47253 6361 8764 226326 223336 1618 11940 7558 4229 6822 9049 10016 8312 7339 11120 8984 9108 5897 7691 373183 3598 3598 5927 14178 11513 10777 16838 
3840 8980 4564 46593 6330 8610 225369 222511 1663 11974 7572 4043 6993 8733 9839 7975 7268 10738 9075 8647 5594 7544 371570 3595 3595 5890 14047 11501 10934 16862 
3850 7891 4591 46285 6357 8436 223369 221069 1767 11860 7614 4207 6845 8487 9746 8069 7318 10593 9136 8542 5675 7185 369710 3599 3599 6149 14032 12133 10612 16975 
3860 7557 4485 45686 6449 8237 222112 219725 1658 11859 7611 4155 6904 8752 9867 7960 7453 10596 9141 8253 5713 6881 367938 3596 3596 6246 14065 11614 10444 16987 
3870 7852 4538 45069 6487 8200 221543 218913 1716 11839 7542 4398 6708 8294 9882 7980 7305 10840 8668 8270 5427 7221 368000 3597 3597 6531 13798 11400 10566 17107 
3880 9317 4465 44747 6675 8144 219546 216926 1739 11787 7500 4280 6869 8626 9508 7909 7216 10913 8820 8358 5689 7100 366596 3595 3595 6565 13473 11100 10403 17128 
3890 10100 4646 44461 6840 8200 220081 217343 1795 11973 7553 4308 6705 8640 9504 8092 7228 11041 8888 8448 5400 7434 368472 3597 3597 6668 13181 11502 10770 17170 
3900 10328 4840 44053 6815 8407 219076 216151 1970 12217 7702 4075 6805 8762 9539 8198 7748 11211 9043 8295 5345 7475 366142 3597 3597 6591 13109 11073 11106 17288 
3910 8836 4847 43287 6747 8461 221270 218170 1975 12549 7747 3872 6848 8742 9314 8361 7473 11924 9381 8270 5381 7616 371299 3599 3599 6075 13206 11701 11118 17307 
3920 9110 5091 44117 6806 8722 219108 215846 1971 12521 7966 3890 7088 8554 9561 8731 7482 12502 9378 8553 5769 7853 368496 3600 3600 6183 13413 11646 12133 17526 
3930 9730 4956 42783 6794 8526 218882 215591 1782 12251 7981 3863 7239 8609 9816 8094 7438 12250 9222 8399 5780 7608 370733 3598 3598 5941 13340 11469 11693 17580 
3940 10293 5004 42772 6899 8396 217979 214760 1915 12318 7981 3795 7088 8435 9755 8539 7284 12193 9469 8423 5942 7739 369875 3595 3595 6061 13359 11344 11957 17435 
3950 10658 5217 41997 6861 8372 218295 214935 2036 12217 7925 3835 6960 8811 9395 8621 7090 11983 9904 8458 5878 7588 372182 3598 3598 5967 13418 11484 11494 17624 
3960 12262 5156 41965 6622 8246 217850 214510 2132 11959 7932 4341 7222 8864 9202 8481 7039 11655 10139 8459 5449 7004 370409 3599 3599 6018 13342 11264 11713 17626 
3970 13051 5211 41850 6697 8402 218280 214739 1956 12019 8091 4216 7273 8678 9188 8585 6872 12081 9896 8676 5421 7120 373326 3595 3595 5838 13299 11170 11451 17650 
3980 11730 4888 41426 6693 8241 215779 212098 1847 12038 7932 4580 7384 9143 9541 8563 6940 11668 9785 8724 5192 6864 369078 3595 3595 5786 13143 11020 11783 17711 
3990 12444 4893 42071 6598 8408 216196 212252 1973 12319 8108 4776 7768 9588 10009 8706 7108 11920 9827 8864 5261 7121 370361 3596 3596 5801 13287 11106 12114 17839 
4000 12747 4655 42083 6728 8556 215449 211681 1852 12287 8202 4919 7697 9136 10053 8509 7222 12077 9644 8791 5213 6874 372468 3594 3594 5730 13563 11173 11977 17981 
4010 12267 4797 40989 6743 8605 215860 212324 1947 12426 8282 4819 7769 9130 10132 8238 7063 11290 9092 8735 5707 6692 375486 3598 3598 5462 13471 11109 12401 17931 
4020 10945 4812 39806 6786 8569 214019 210362 1643 12272 8093 4415 7686 8973 9571 8212 6773 11007 9416 8499 5519 6625 375140 3590 3590 5339 13182 11476 12105 17707 
4030 10878 4762 39580 6876 8550 214234 210608 1652 12318 8094 4570 7286 8785 9769 7927 6708 11011 9430 8515 5446 6782 374544 3598 3598 5347 13196 11258 11796 17773 
4040 10445 4596 39535 6884 8766 211093 207606 1767 12109 8208 4813 7424 8944 9869 7907 6962 10939 9831 8833 5450 6467 369957 3599 3599 5543 13143 11449 12020 17904 
4050 11077 4416 39059 7033 8505 211913 208502 1832 12102 8032 4606 7244 8894 9966 7880 7205 11000 9420 8813 5407 6786 371836 3598 3598 5575 13067 11548 11954 17994 
4060 10655 4868 39164 6891 8739 212337 208462 1775 11713 8266 5201 7384 8956 10068 7898 7056 11160 9296 9047 5380 7099 373311 3599 3599 5719 13361 11596 12176 18004 
4070 11096 4788 38606 6973 8710 209921 205837 1778 11761 8297 5138 7339 8707 9842 7786 7374 11557 9442 9605 5311 6949 369844 3595 3595 5592 13168 11409 12205 17962 
4080 12305 4664 38672 6866 8693 210715 206962 1749 11840 8041 5255 6830 8709 9899 7749 7090 11433 9128 9709 5337 6950 373731 3595 3595 5532 13377 11670 12052 18038 
4090 11309 4829 38954 7018 8663 206772 202663 1831 11788 8227 5128 7200 8742 9629 7880 7004 11563 9217 9528 5930 7139 367366 3598 3598 5647 13198 11276 12246 18035 
4100 11287 4700 38340 7098 8554 204143 200120 1619 11819 8206 4814 7313 8611 9760 7882 6902 11431 9318 9570 5903 7311 363655 3596 3596 5717 13335 11531 12168 17931 
4110 10089 4642 38158 7319 8645 203329 199410 1691 12020 8171 4897 7141 8553 9814 7953 6864 11712 9091 9078 5834 7254 364344 3597 3597 5786 13290 10899 12451 17877 
4120 10937 4622 38034 7295 8832 205603 201385 1636 12020 8274 4758 7463 8739 10427 7942 6972 12075 9356 9124 5896 7232 370627 3598 3598 5803 13197 10797 12775 17862 
4130 11108 4525 37555 7066 8617 205181 200634 1814 12227 8324 4513 7674 8912 10381 7924 7282 12367 9871 8797 5355 7096 369785 3597 3597 6374 13459 10770 12774 17892 
4140 8765 4497 36695 7045 8565 203930 199810 1643 12362 8284 4287 7278 8816 10437 8082 6979 12586 9802 8977 5352 7374 370421 3596 3596 6245 13639 10868 12899 17927 
4150 7883 4558 36589 7055 8903 205546 201228 1654 12271 8267 4450 8031 8970 10631 8060 7007 12902 9639 8950 5582 7636 371744 3598 3598 6305 13375 11008 13115 17912 
4160 7537 4563 36551 7135 8741 204657 199949 1769 12448 8264 4384 7845 8805 10889 8087 6754 12881 9529 8927 5489 7412 371274 3599 3599 5786 13189 10985 13060 17960 
4170 7153 4556 36229 7123 8767 202024 197759 1698 12819 8273 4585 7523 9003 11222 8209 6828 12884 9810 8611 5910 7629 366575 3597 3597 5929 13220 10875 12925 17909 
4180 6741 4759 36018 7035 8870 201684 197371 1695 12722 8203 4672 7614 8973 11461 8165 6899 13038 9781 8508 5747 7904 366052 3596 3596 6403 13547 10841 13199 17982 
4190 6193 4969 35547 7271 8840 200735 196250 1933 12923 8176 4569 7639 8797 11174 8017 6975 13404 9748 8597 6089 7720 364463 3600 3600 6152 13760 10851 12995 18055 
4200 6552 4761 35419 7361 8602 198612 194216 1881 13316 8231 4388 7484 8697 11067 7852 7041 13232 9863 8482 5942 7676 361615 3598 3598 6202 13967 10857 13092 18115 
4210 6081 4825 35566 7291 8645 199315 194662 1970 12849 8294 4264 7739 8761 11139 7966 6720 13080 10072 8420 6129 8563 362099 3599 3599 6606 14018 10864 13525 18129 
4220 6339 4778 35313 7187 8468 197503 193074 2073 12869 8317 4210 7515 9059 10659 7803 6785 12848 9495 8380 6156 8372 360456 3599 3599 6920 13774 10875 13053 18147 
4230 5844 4600 34829 7048 8361 198253 193882 1962 12773 8274 4325 7451 8930 10459 7581 6778 12612 9545 8347 6168 8320 362973 3599 3599 6717 13496 10896 13094 18165 
4240 6445 4516 35538 7005 8523 197833 193834 1902 12425 8345 4624 7478 8952 10544 7653 6977 12447 9494 8438 6521 8759 364558 3600 3600 6457 13494 11088 13606 18123 
4250 6102 4567 34946 7062 8337 202100 198055 2216 12653 8349 4601 7750 9101 10615 7539 6934 12655 9644 8559 5909 8597 372189 3597 3597 6674 13693 11221 13694 18141 
4260 6866 4731 35244 7296 8747 200496 196805 1795 12906 8340 4772 8148 8988 10609 7599 7232 12190 9662 8593 6143 8447 368968 3598 3598 7025 13312 11520 13985 18087 
4270 6259 4580 35158 7089 8626 198599 194608 1794 12217 8228 4867 8450 9271 10526 7762 7180 12254 9640 8523 6026 8604 365217 3595 3595 7060 13447 11295 13853 18108 
4280 5927 4559 35083 7131 8791 198825 194659 1691 12230 8298 4865 9011 9194 10671 7814 7387 12335 9311 8721 5999 8640 367609 3596 3596 6803 13473 11404 14376 18186 
4290 5782 4561 35132 7160 8606 198767 194655 1679 12091 8164 5050 8547 9372 10918 7895 7751 12251 8906 8509 6075 8389 369490 3597 3597 6804 13703 11125 14663 18185 
4300 5631 4638 33975 6966 8485 198282 194212 1703 12154 8116 5554 8064 9341 10768 7526 7510 12122 8753 8643 6518 7901 369974 3597 3597 6838 13714 11096 14253 18163 
4310 5977 4706 34038 6984 8450 197919 193640 1728 12063 8050 5580 7475 9409 10798 7462 7612 12295 8840 8582 6828 8346 370233 3599 3599 6399 14111 11223 14328 18141 
4320 5748 4634 33759 6940 8490 196674 192455 1844 11855 8036 5333 7397 8855 10596 7735 7378 12194 8758 8851 6523 7835 369922 3600 3600 6455 14102 11385 14228 18160 
4330 6349 4688 33486 6956 8608 195558 191896 1756 11967 8078 4911 7337 9028 10603 7747 7448 12006 8807 8862 7095 7731 369867 3600 3600 6362 13836 11161 13473 18158 
4340 5908 4878 33400 7030 8645 197397 193391 1876 11871 8054 5067 7323 9015 10674 7694 7686 12138 9002 9080 7039 7463 372376 3597 3597 6636 13534 11340 13459 18139 
4350 6592 4840 33650 7384 8680 193359 189533 2021 11952 8243 5039 7613 8666 10940 7812 7607 12352 9059 9693 6847 7521 364996 3599 3599 6657 13697 11566 13541 18414 
4360 6121 5357 33630 7271 8824 193612 189774 2137 12341 8297 4934 7818 8864 11207 7811 7713 12454 9131 9394 7094 7342 366510 3599 3599 6315 13952 11526 13976 18387 
4370 6351 5206 33648 7310 8882 193279 189233 2055 12016 8299 5139 7621 9003 10796 7701 7593 12216 9162 9120 6884 7391 366236 3597 3597 6566 13851 11463 13594 18481 
4380 5931 5154 33549 7308 8858 192571 188513 2282 11823 8266 4874 7563 8597 10767 7982 7776 12148 9165 9531 6916 7101 365259 3597 3597 6950 13735 11399 13891 18392 
4390 5752 4965 33564 7233 9015 192747 188400 2299 11786 8186 4792 7537 8937 10702 7858 7507 12095 9352 9675 6951 7522 365249 3598 3598 6548 13777 11300 13768 18441 
4400 5421 5134 33215 7151 8823 192256 187801 2250 11972 8211 4898 7711 8554 11149 7835 7568 12181 9219 10093 6802 7175 364031 3597 3597 6607 13842 11474 13732 18278 
4410 5699 5244 33774 7217 8600 193263 189132 2127 11973 8237 4765 7555 8862 11072 7664 7312 12445 9299 9983 6650 7166 366362 3598 3598 6691 13794 11296 14160 18255 
4420 5956 5306 33402 7211 8681 193686 189504 2329 11980 8336 4616 7479 8887 11031 7596 7207 12613 8985 9862 6690 7309 367221 3595 3595 6540 13494 11665 13991 18231 
4430 6577 5094 34007 7185 8833 193898 190024 2254 12137 8451 4814 7586 8881 11222 7931 7200 12603 9077 10239 7199 7401 368576 3598 3598 6087 13707 11685 13595 18343 
4440 6400 4749 33141 7083 8766 192905 188741 2086 12138 8443 4765 7503 8831 11216 7998 7212 12066 9072 10074 7134 7484 367143 3594 3594 6009 13706 11633 13644 18278 
4450 6927 4867 33134 7109 8919 193006 188758 2335 12086 8517 4667 7465 8904 11258 8161 7799 12410 9370 9712 6872 7837 367246 3597 3597 5859 13389 11537 14219 18221 
4460 6990 5076 33178 7230 8935 192681 188531 2346 12202 8434 4759 7531 8846 11196 8106 7869 12636 9187 9693 6492 7617 367520 3593 3593 5776 13583 11479 14788 18206 
4470 6353 5187 32943 7183 8913 193192 188779 2195 12353 8349 4696 7388 9272 11257 8087 7966 12627 9493 9845 6854 7839 367306 3599 3599 5648 13711 11594 14621 18138 
4480 6524 4984 32489 7369 8875 192637 188169 1951 12460 8384 4667 7381 8973 11515 7892 7599 12502 9928 9607 7110 7771 366707 3598 3598 5858 13418 11676 14337 18116 
4490 6065 4964 31907 7412 8784 192229 187580 1963 12341 8300 4597 7662 9091 11290 7771 7425 12813 9716 10055 6758 7905 366679 3600 3600 5918 13359 11527 14465 18189 
4500 5707 4789 31167 7333 8615 192591 188025 1968 12357 8434 4554 7726 8931 11041 7525 7483 12441 9508 9671 7210 7866 367913 3600 3600 5827 13257 11788 13955 18147 
4510 5530 4523 30757 7092 8636 192210 187563 1964 12409 8495 4698 8128 8719 11249 7502 7295 12397 9464 9858 7021 7664 367461 3596 3596 5697 13237 11594 13985 18181 
4520 6155 4826 30788 7136 8686 194743 190086 2091 12662 8544 4852 8493 8900 11128 7673 7463 12632 9639 9755 6969 7736 372165 3595 3595 6001 13283 11563 14190 18183 
4530 6811 4767 30798 7180 9590 194567 190243 2261 12455 8431 4743 8420 8775 11292 7612 7311 12645 9486 10105 6589 7619 371678 3600 3600 6217 13595 11779 14647 18133 
4540 6170 4852 30385 7142 9437 193101 188133 2516 13023 8483 4772 8326 8937 11200 7635 7129 12925 9315 9283 6574 7944 367708 3597 3597 6057 13605 11640 14700 18141 
4550 6734 5061 30823 7149 8757 193338 188471 2755 13333 8576 5008 8398 8956 11314 7921 7503 12783 9416 9822 6576 8061 369820 3594 3594 6407 13477 11580 14860 18277 
4560 7204 4850 30650 7391 8815 192522 187825 2301 13393 8641 4977 8219 8681 11721 7793 7701 12244 9213 9793 6524 7575 370613 3597 3597 5957 13361 11628 14610 18295 
4570 6262 4581 30144 7378 8864 190378 185766 2086 13069 8502 4856 8096 8908 12015 7500 7895 12387 9030 9410 6317 7557 366658 3598 3598 6160 13428 11253 14275 18372 
4580 6754 4969 29837 7404 8766 189312 184689 2174 13142 8534 4758 8143 8824 11899 7607 8240 12335 9122 9629 6271 7654 363802 3600 3600 5966 13542 11188 14244 18384 
4590 6449 4973 29611 7508 8400 187609 183045 2202 12452 8547 4892 8038 8914 11530 7934 8131 12226 8995 9773 6399 7669 361602 3594 3594 5898 13258 11133 14034 18333 
4600 6190 5076 29105 7453 8487 190348 185888 2312 12111 8570 4784 8089 9183 11278 7650 8119 12337 9029 9921 6379 7669 366611 3593 3593 6055 13168 11376 14232 18315 
4610 6189 4771 28996 7824 8470 191828 187320 2797 12185 8630 4714 8247 8981 11401 8317 8214 12388 9153 9714 6495 7769 368558 3597 3597 5958 12661 11396 14475 18322 
4620 5866 4747 28800 7802 8423 190420 185556 2802 12137 8747 4689 8457 9054 11381 8622 8045 12825 9095 9237 6514 7731 365741 3599 3599 6197 12746 11220 14394 18265 
4630 6055 4581 28646 8031 8367 189044 184633 3042 12068 8636 4690 8041 9571 11412 8167 7987 12651 9445 9643 6591 7772 362805 3597 3597 6681 12688 11201 14753 18162 
4640 5806 4728 28601 8001 8255 191430 187081 2991 12009 8690 4970 8192 9349 11355 8529 7934 12925 9471 9408 6674 7696 367176 3597 3597 6948 13088 11176 14830 18169 
4650 6154 5016 29069 8253 8594 191404 187301 2983 11914 8667 5292 8481 9592 11577 8654 7899 12984 9603 9646 6576 7931 367508 3596 3596 6653 13338 11166 14827 18135 
4660 6164 4954 29226 8316 8670 190718 186384 2691 12179 8676 5346 8484 9110 11396 8882 7712 13012 9650 9395 6357 8137 365527 3595 3595 7000 13204 11127 14800 18013 
4670 6130 4976 28943 8253 8347 190886 186671 2856 12337 8623 5135 8670 9137 11650 8873 7703 12768 9308 9287 6550 8204 366201 3596 3596 7005 12738 11209 14776 18074 
4680 6012 5199 28862 8326 8432 192728 188200 3167 12228 8581 5000 8976 8961 11727 8797 7772 12814 9483 9059 6525 8401 368142 3598 3598 6716 12846 11282 14604 18077 
4690 5710 5085 28388 8346 8660 192508 187628 2842 11835 8583 5002 8934 9370 11646 8202 7874 12472 9087 8701 6315 8687 368086 3596 3596 6763 12546 11144 14837 18127 
4700 6013 5050 27943 8328 8505 191956 186882 2873 11832 8643 5088 8916 9035 11622 8418 8003 12421 9134 8681 6502 9208 365973 3597 3597 6963 12828 11250 15372 18327 
4710 7019 5195 28176 8183 8563 190048 185438 2312 12094 8571 5126 8612 9372 11728 8060 8016 12380 9222 8383 6524 9548 363491 3598 3598 6705 12556 11142 15045 18313 
4720 6794 4931 27175 8505 8380 193130 188139 2399 11935 8443 5141 9028 9778 11560 8509 7950 12065 9117 8773 6646 9002 367612 3600 3600 6530 12509 11045 15059 18020 
4730 7168 5038 27134 8591 8445 192894 188050 2711 12191 8536 5053 9249 9940 11668 8409 7657 12254 9107 9058 6502 8800 367706 3596 3596 6322 12518 11088 15287 18031 
4740 6517 4947 27078 8523 8406 194508 189479 2539 12316 8677 5317 9327 10395 11789 8710 7759 12326 9196 8903 6510 8574 371417 3599 3599 6000 12780 11284 15471 18299 
4750 7093 5096 27064 8752 8569 193292 188050 2438 12280 8647 5431 9194 10406 11561 8250 7871 12461 9407 9004 6595 8585 369206 3594 3594 6022 12787 11805 15547 18298 
4760 6879 5150 26743 8755 8628 191981 187003 2594 12223 8483 5582 9751 10307 11585 7937 7855 12324 9423 8779 6556 8752 365534 3599 3599 6168 12728 11643 15627 18033 
4770 8047 5173 26613 8445 8725 193138 188562 2953 12181 8441 5255 9694 9804 11806 8056 7815 12396 9412 8580 6376 8854 369561 3590 3590 6169 12476 11836 15846 17848 
4780 8541 5204 28188 8241 10338 192810 188242 2643 12459 8445 5089 9265 9444 12246 7946 7726 12173 9162 8525 6487 10312 369163 3596 3596 6078 12390 12546 17772 17789 
4790 8489 5235 31065 8446 13008 191481 186826 2902 12444 8448 5261 9165 9886 13146 8258 7831 13295 8852 8633 6660 12994 366046 3595 3595 5946 12487 12365 20486 17731 
4800 8181 4885 34980 8558 18194 193455 188575 2961 12274 8509 5743 9699 9351 13510 8121 7892 13029 8779 9470 6764 17392 368914 3596 3596 6106 12762 12673 25248 17972 
4810 8455 5000 37522 8665 20935 193107 188060 3130 12420 8536 6085 9832 9379 13760 8167 7818 13264 8910 9221 6839 20363 367488 3596 3596 6035 12919 12846 27550 18064 
4820 7985 5135 42120 8537 26213 194292 188877 2994 12278 8366 6266 10745 9160 13256 7980 8005 13228 8866 9798 6914 25350 370000 3599 3599 6098 12935 12382 32164 18011 
4830 9336 5150 46259 8661 30323 193342 187519 3023 12499 8222 6385 10285 8863 13861 7936 7839 13585 8871 9248 7077 29550 366999 3598 3598 6077 12995 12274 36871 17935 
4840 9060 5164 49387 8897 34129 194890 189037 3040 12589 8176 6461 10567 8660 13714 7716 7779 13500 8743 10597 7188 33303 370248 3596 3596 6063 13103 12167 40200 17904 
4850 7984 5222 53810 8918 39680 197483 191226 2943 12840 8061 6809 10741 8488 13898 7471 7946 14192 8651 10812 7609 37870 373300 3598 3598 6165 13117 12420 44906 17844 
4860 7526 5161 56862 8869 42243 196091 189907 3062 12512 8045 6856 11015 8555 14182 8210 7898 14870 8518 10215 7516 41036 370907 3597 3597 5974 13246 12451 48489 17825 
4870 7752 5093 59755 9158 45636 196761 190395 2916 12497 7923 7070 11016 8735 14347 8606 8076 14651 8609 10257 7529 44188 371203 3596 3596 5908 13201 13225 51484 17804 
4880 7561 5060 61520 9162 47485 196369 189996 2825 12560 7873 7250 11078 8378 14353 8187 8148 14733 8790 9775 7753 45596 370615 3595 3595 6023 12925 13373 52857 17769 
